Company,Ticker,Sector,Industry,Market_Cap,Revenue_2023,Revenue_2022,Revenue_2021,EBITDA_2023,EBITDA_2022,EBITDA_2021,NetIncome_2023,NetIncome_2022,NetIncome_2021,TotalAssets,TotalDebt,TotalEquity,Cash,Employees,Founded,Headquarters,EBITDA_Margin_2023,Net_Margin_2023,Revenue_Growth_YoY,Debt_to_Equity,ROE,ROA,Current_Ratio,PE_Ratio
Company_238,EJA,Technology,Banking,13047.835365940557,5922.127012293925,2913.09138620505,5053.050632776861,1618.7058157850056,1104.8470907080864,480.23862452608284,181.31807170313044,227.420958733448,48.158461912854364,9877.420691650983,15834.75292781334,11849.611006969626,2208.1761438244,41054,1955,Austin,27.333183034147773,3.0617052171749557,103.29355406899244,1.3363099361236213,1.5301605394175724,1.8356823847382735,1.5662493681046528,32.69393509193759
Company_239,FJA,Consumer Goods,Biotech,9691.035468757836,1801.1116575408187,4710.889732559068,1790.5579617166773,573.7359629502289,726.5599767496594,1300.867137176504,-84.75165049585387,549.3788202366225,501.98887793661686,40134.13323747519,18661.783487300232,1094.0665440040498,811.2293422904202,8037,2018,Los Angeles,31.85454719301467,-4.705518957751409,-61.76705973199649,17.057265474001326,-7.746480409288536,-0.21117099999238836,2.156419794346963,
Company_240,GJA,Real Estate,Hardware,88705.48555424507,8179.1825191991775,268.6140900317557,5913.751833060711,424.7151515004799,247.94119644728892,1025.1971678306254,251.71751494846438,-42.88283662955674,23.86676095852522,1045.541426628092,18074.150184159676,1226.2305233165384,1086.8060590720797,12990,1961,Austin,5.192635700493742,3.077538792631198,2944.9566209398135,14.739602252988467,20.527748262835093,24.075326767324967,1.0976659601875742,39.111818945504744
Company_241,HJA,Retail,Oil & Gas,31947.204465921714,4165.7580668018,1966.2434691287876,7814.832084250944,1294.749128346239,1682.8335464807728,492.38301437032175,760.0800042965787,665.858643884742,522.4900866798874,48316.309788073224,7931.751188515679,4356.16104589784,3374.9588532581006,3134,2019,Boston,31.080756673424965,18.245898876218682,111.86379673762292,1.8208122025205982,17.448390825962225,1.573133394562767,1.2804743414228235,24.235993767501007
Company_242,IJA,Manufacturing,Banking,74776.25952639262,2399.024439923297,3707.395709757885,2226.3764108338705,405.27691158511954,1412.2631237925507,1455.711784154818,307.2554042530344,651.2789243737668,707.29576042797,42460.086315981345,3737.9864319305957,28710.61050464416,1914.5483801258392,31236,1998,New York,16.893404870776443,12.807514552159299,-35.29084490201432,0.13019529596300114,1.070180671370027,0.7236334894999684,2.7581202627378265,17.033687531244844
Company_243,JJA,Finance,Renewable Energy,9158.191214332872,6039.681796784554,4422.2571014750665,4412.7959131411,1853.1483517498466,1569.6542925718677,1258.2830150112136,201.06830344620806,811.8186286860916,-12.243076782512276,42813.1316113806,6630.385439836795,2086.2831940285096,3363.317071991704,10620,1975,Los Angeles,30.682880557324033,3.3291208082063886,36.574641821932666,3.17808505519035,9.637632322482315,0.4696416633833906,0.7998823543274245,19.04288200934093
Company_244,KJA,Finance,Biotech,86280.38656345622,1459.2703238841452,8576.24209634865,2697.698681004014,1328.0043400741326,1355.7670112624592,1300.9945130742346,940.3246724485232,212.9195480288226,672.655809096399,7452.658268374144,14130.314036436495,22388.343020662585,3404.730043946536,45813,1984,Boston,91.00468352836633,64.43800419004326,-82.98473495162372,0.6311460398563389,4.200063718787413,12.617305645676174,2.0958764435510795,18.821554164689516
Company_245,LJA,Real Estate,Biotech,95987.74611258578,2255.3538784837,884.5542074161357,1636.8267620310244,1642.8987571188804,1221.193896327527,1021.3152743192113,341.97244862036695,477.82797151143575,177.0867127469307,24382.803891480104,15881.954264576052,29446.627124936134,4665.820171769519,38383,1963,Los Angeles,72.84438920172562,15.162695836020148,154.97068009792144,0.5393471448255213,1.1613297752895313,1.4025148631075188,2.264088490922454,46.49863676230779
Company_246,MJA,Real Estate,Software,31119.94451889238,1478.5437614816842,5546.875916639152,2519.7778754115466,658.9546265000212,136.93956748348285,566.1757382740711,848.7461581417439,133.07281189083494,525.6687195890592,31851.78890199104,17283.343706545395,4402.494455705628,4889.070303707964,9966,1981,Miami,44.56781352482032,57.40419595637771,-73.34456757818492,3.9258070351789316,19.27875586627417,2.6646734371917464,0.5267882442383973,29.491580165686287
Company_247,NJA,Technology,Hardware,37544.48318711125,3636.204106531144,3162.4153988600347,4212.296314708382,886.9231180143441,1585.047181841356,813.7780588403496,458.5336220074257,38.3715947205566,784.4655868193473,13248.671652572653,1559.9449424460931,20062.81434476866,2997.0635322765197,37253,2010,Austin,24.39145581573111,12.610227824775667,14.981861897140316,0.07775304678791715,2.2854900320950606,3.460978081665921,2.544058445761215,45.27754717999249
Company_248,OJA,Healthcare,Hardware,67681.11123500769,1459.8812850898748,2564.1427284789092,463.8982030876217,1862.339909230327,1192.8293681467296,1196.7169860580539,242.72891354045186,745.6535222773424,133.64295533763067,1080.5440985100345,7590.65775416181,17337.463688292664,2419.5890469293367,1499,2006,San Francisco,127.56790077733449,16.62661998749499,-43.065521709241985,0.43781823516016904,1.4000255049091035,22.463582363288225,0.5005675955456388,46.175069198638724
Company_249,PJA,Consumer Goods,E-commerce,74486.93091720776,1761.3644968956835,1171.2358282688758,634.0775208318269,1450.8180856581132,1672.5662496313146,694.5519552517288,31.054739195652985,412.39282073210654,213.94871671276712,19366.421293149888,12464.479420698575,21702.18434123497,597.4878144221462,28949,2009,Seattle,82.36898655645139,1.7631069123049434,50.385127775593816,0.5743421595132059,0.14309499314614063,0.16035352492634963,0.7700723937289482,15.468648727404872
Company_250,QJA,Healthcare,Hardware,28176.160677200747,6284.173345408796,822.3615977270592,3672.399584917956,1480.7919297659766,1238.859958047422,1305.9646400745328,865.1973392634858,673.1835012587583,504.42896864503336,2554.402098985526,10745.836800847936,1612.0828849881573,4049.935694724312,195,1956,Miami,23.563830091476394,13.767878314426147,664.1618191775664,6.6658091224179685,53.669531965153375,33.87083574692867,1.1986132682972566,40.21250649711321
Company_251,RJA,Retail,E-commerce,40465.60692709333,8642.93169575879,2476.9675663613584,4323.821292296639,1718.935245379021,593.3276032822648,1526.9272014741564,34.067451959521975,-81.72493027649377,713.7218173203715,4363.78464124574,19838.594999355086,28566.20742838363,728.2535046797873,9649,1996,Los Angeles,19.88833541543001,0.39416546559357124,248.9319687966353,0.6944777338430752,0.1192578750431962,0.7806859128088561,0.9678106760262544,29.999730644852896
Company_252,SJA,Real Estate,Banking,42322.08345058565,3830.982115437166,7895.553832499062,7251.8620921830725,990.9843735951615,600.9791510649319,179.81311936375818,948.7431673203046,-39.773055099702546,167.8852498114524,15605.243857330204,6475.985594190277,5346.461876536074,3926.649083072301,1351,2016,Miami,25.86763246954174,24.765011653207374,-51.47924772967316,1.2112656451570945,17.745252640517975,6.079643330114667,1.2090198085428407,19.68269682060259
Company_253,TJA,Healthcare,Biotech,76327.71178947946,523.1221000133187,7795.4059559644365,1037.4188543488565,352.0342591504893,862.9823827897048,1183.2298601183004,52.902425718985455,340.07107506649845,334.5661469690943,11401.996441760975,2399.6116959445717,25174.417228076367,2537.2049663256894,32066,2008,Los Angeles,67.2948550905279,10.112825613301094,-93.28935397375852,0.09531945364234083,0.2101435963331249,0.4639751116324236,2.951984513536462,32.266678793641134
Company_254,UJA,Retail,Oil & Gas,87963.1704414512,9529.916217877526,6815.378551531899,3619.078144900874,1188.5205846695665,1264.6743033822186,318.8949778928643,391.9211354380818,729.821264717285,489.2528136485987,21148.99929338085,13300.91442689216,3987.5611561375663,2037.4131722961379,30980,1967,Seattle,12.471469396970944,4.112534952855748,39.8295948760686,3.335601362858018,9.828592467725429,1.8531426948448768,1.5337913257248978,6.791514775058922
Company_255,VJA,Healthcare,Insurance,95609.29725938245,9540.962817513926,3235.7107828475996,440.49086069176,366.3989292630813,712.0698502460368,1516.9697197710755,55.31896989090342,663.5158436682123,-2.185714562777136,49081.62129217257,7694.168332271786,23369.41889752215,1745.8258599151025,47732,1978,San Francisco,3.8402720592359807,0.5798048996622942,194.8645122453548,0.3292408923821206,0.23671521373074816,0.11270811443167542,1.6257062095788144,28.899927335188742
Company_256,WJA,Real Estate,Biotech,82768.1509920799,6995.957881226057,8324.24960072658,6580.560296362887,1128.1089417209416,1211.816870032289,1482.8301603047016,581.0848486673642,724.8069479798306,519.9294532309883,28044.88169196286,4912.580088765527,13066.926824318629,4840.326982926893,20512,1991,Boston,16.125153422496563,8.306008391313068,-15.956894413456599,0.3759552766165959,4.446989383807655,2.0719818148988387,2.106987676265773,32.04254680419736
Company_257,XJA,Technology,Renewable Energy,36887.696468619804,8257.576753611786,1916.3801842862663,3805.421905393416,1603.8680558674464,332.48397944138844,184.68235084784487,872.0523644567887,242.92966275919588,515.4831124181288,2242.0816089329855,13831.933079348048,9824.98869063563,325.9172252578366,45206,1997,Boston,19.422986957595395,10.560632864542994,330.8944968916606,1.407831959392636,8.875861254557547,38.89476462330029,0.7176780139432705,14.096722965137184
Company_258,YJA,Consumer Goods,Renewable Energy,21498.651254920253,5485.333801721178,2161.2313203987005,6806.498568860975,800.5702309525149,449.535620440639,1301.598626592828,277.1228612859958,11.487687838781937,413.3685422632775,29496.646017461448,14322.44393719111,7586.4732796473745,2246.6681285066134,17358,1973,San Francisco,14.59474044590164,5.0520692323052545,153.80595542680052,1.8878922272902052,3.6528549046557335,0.939506346321356,1.8363980478907718,13.795610016577996
Company_259,ZJA,Consumer Goods,Banking,91732.42596043591,3345.5981686153373,3411.532069169774,6102.606901584269,684.2587300213867,1714.191779483815,1183.3051527080925,557.172166830762,780.8951605447525,-55.354682485465524,13596.071917271229,9354.223050996108,7195.86691440987,3732.3306771456523,14309,1975,New York,20.45250790846125,16.653887847546322,-1.932677143805428,1.2999438653130293,7.742947075841736,4.0980378025433986,2.22854014378288,16.778799506051712
Company_260,AKA,Technology,Hardware,83109.12986409508,1984.3360534409708,8263.26326724128,4473.112408032628,605.4716885591105,781.2363129342646,506.38509522035685,697.6222759266477,696.3006634151321,649.643653086795,49302.64422970132,15846.557420684003,18240.83008531262,1729.1404770393299,39829,1965,Miami,30.512557966639886,35.15645823785363,-75.98604825641179,0.8687410247543248,3.8245094804559794,1.4149794333067032,2.6125991222416065,22.777400203555818
Company_261,BKA,Technology,Software,40785.75085243721,6770.186674862489,4108.118433449055,6016.808891797148,720.3950346426411,1146.1920125762128,306.4074897178196,724.3063803094526,445.69596881302584,83.65794969194053,15303.647501392556,14997.313300778464,14736.73645201486,1119.3556299457075,5605,2017,Austin,10.640696767157802,10.698469851633215,64.8001824810693,1.0176821272207779,4.914971389139708,4.732900311795239,1.489444199151077,32.591835999635805
Company_262,CKA,Retail,E-commerce,30667.199700307592,9624.810831233772,4867.147055229412,4984.497310162825,1364.5380227192168,1203.4494384450857,822.4434814416487,371.64072022615187,-46.21803582262209,-80.12273922893823,18540.09853210547,6739.8517236104835,11937.0070677507,734.9225943965406,39091,1969,Boston,14.177297057009289,3.86127817723055,97.7505656191871,0.5646182234254536,3.113349251758301,2.0045239758709483,2.8467865884350876,27.156303658383163
Company_263,DKA,Consumer Goods,Hardware,85699.56122015137,4241.081999825511,2853.773874346955,7500.123991242572,1036.1963366433754,900.0844569976716,293.68159353595826,18.970516030692423,742.1068624835116,452.7198585687662,16965.404616952987,3915.550726066303,16887.169765004128,2940.40048184262,34949,1976,Austin,24.432357985203,0.4473036840945994,48.61310624325558,0.2318654209410884,0.11233685866062462,0.11181882459635412,0.7203360774417287,39.955929674388386
Company_264,EKA,Finance,Insurance,18999.947630896535,4360.430670484784,1572.947994506535,5682.17261905432,1075.342058442697,1147.2287906078946,322.41427746037573,132.92044825766146,-58.50267449009363,189.86078167615676,28427.488405350072,17172.904788546843,20174.35970003108,2205.2118008287694,44607,1963,San Francisco,24.661372687829996,3.0483330272255795,177.21391207550622,0.851224278930666,0.6588583242989203,0.4675771786882366,2.8254130071563752,28.741458797247454
Company_265,FKA,Manufacturing,Hardware,6229.841950107477,7288.24002969012,1179.5966822492537,2491.923513348541,1069.6171066889558,1020.3056921257484,964.9272832095463,82.8808633846707,279.73740482164874,455.47480440527,48521.124367055454,14579.859640223805,27716.810834271757,3822.9496886551765,33591,1957,Austin,14.67593139539387,1.1371862486284583,517.8586409545431,0.5260294817972294,0.29902741653880593,0.17081397940758478,2.1667141297312824,33.05208046819582
Company_266,GKA,Real Estate,Banking,49488.80093083584,5333.700379493828,3076.538491351126,4202.570271874195,403.1362523001717,1451.2621712750745,305.3853579709454,-6.537081121586937,336.24602635715735,492.47669555545565,22448.124421743527,5607.407225831042,16966.049924768,1767.6615602903896,27352,1969,Miami,7.5582845607542275,-0.12256183618261868,73.36693152021714,0.33050752831070185,-0.038530365940063246,-0.029120834323490476,1.4695856739277358,
Company_267,HKA,Technology,Software,72744.92917192062,8380.51440614058,7776.157634894878,2596.3774148892962,1705.9026584913313,83.27176043007825,88.96177142095301,585.8711146915699,-36.89363088445376,192.1482516591454,33965.04332609928,6811.6112314791035,5798.19355248283,1442.6855781765162,43096,1982,Boston,20.355584106404976,6.990872950021895,7.771920267327149,1.1747816229008639,10.104373187761135,1.7249237961118018,2.457500578368005,38.75689532441806
Company_268,IKA,Retail,Renewable Energy,84721.06756077836,1230.947672054819,2372.644817037223,6641.014061667787,762.2081368660447,1766.3149902409775,751.3427176292583,771.1291852601405,302.30704138237195,282.45816715618736,19761.27421692499,14409.604848165154,16651.777579769834,4721.701651273427,22835,1967,Los Angeles,61.920433676412244,62.64516378449263,-48.11917640534448,0.8653493465869563,4.630912114734116,3.9022240003111213,1.554281543814791,6.7965139653688045
Company_269,JKA,Finance,Biotech,58183.69498307623,5751.979832146233,3058.59756035185,2592.712127238771,222.1810016838298,666.5689939568203,168.1965235080138,743.2555391832568,866.2742977481859,773.0670110000362,43388.483869394295,12055.763771858421,21175.53806869446,1461.7687232680496,11204,1968,San Francisco,3.8626874253299937,12.921734096308999,88.0593873057476,0.5693250264880612,3.5099723878189084,1.7130249155987223,2.394441400937895,17.686326001876324
Company_270,KKA,Technology,Banking,92539.53732173503,656.6205190246252,4422.14525587873,7311.126323222107,1224.6223855581325,988.0686628397165,407.0932449746748,277.60303797089307,752.0484158046929,403.2963185916123,26222.367494082213,2081.6362994465753,972.830615426132,4820.241684000893,10878,1951,Los Angeles,186.5038252805812,42.277545390031,-85.15153887919615,2.13977260423157,28.535598445294998,1.0586497883287682,2.2077857143076165,46.96550189176824
Company_271,LKA,Consumer Goods,Banking,13485.416915165646,5859.04312198742,6920.490196631406,3310.6906389347473,1760.877118403521,1171.1424865096824,1439.805780079832,585.8558423720709,31.28797200482424,178.72253999467023,10887.95246437039,18185.64730456556,22931.80198498074,3398.17192610453,8496,1964,Miami,30.054005095054187,9.999172734768086,-15.33774406848597,0.7930317607171172,2.554774556119834,5.380771492980143,0.8871439351970531,21.784992600508836
Company_272,MKA,Retail,Biotech,69883.7017271338,9447.667499626465,8960.047615341211,3657.1868024885666,512.5354753765246,802.6645729879402,1357.1583618407308,126.60624640724387,852.0956516529237,207.6791919183359,49304.37931306494,16788.316861925847,24352.830757348016,1623.6281351777536,14685,1961,San Francisco,5.424994850811471,1.3400794049139595,5.4421572877621855,0.6893784558027318,0.5198830791736306,0.25678499186317727,2.541638108004059,44.835749541840435
Company_273,NKA,Retail,Software,54297.94710800126,9140.973894164777,3552.9575141411888,6653.570068284112,276.05435225487804,1684.3561365053597,1204.7630748747713,935.4678320655919,576.6172335525065,227.06353879948432,46970.8774537114,5583.778848552652,10299.089400821109,3519.0016691086144,19606,2000,San Francisco,3.0199665314775683,10.233787372073737,157.27788350360584,0.5421623826381657,9.083014970148822,1.9915911364173928,0.5811276919766892,15.601470271010488
Company_274,OKA,Real Estate,Insurance,40513.483944051644,2498.3458600891972,1911.0431515422815,7640.97535509825,1837.8579895133305,94.11657679558027,548.7127043517086,345.6634090462473,139.01453466594336,465.985607289358,32378.656585567813,17025.03414373908,22355.643417363925,2735.7379684814805,30378,1953,Austin,73.5629929735875,13.83569082920754,30.732048518786247,0.7615542002479567,1.5462020152717497,1.0675656296386318,2.0205284419161167,25.00580754812428
Company_275,PKA,Real Estate,Banking,23604.793984492473,678.7340736450824,2769.3716375102895,3847.0384524605993,344.35990386343036,645.0871484849357,645.9729990867739,-36.8689719428991,483.3072481842046,695.9090851741588,8435.402734699568,11996.379466690129,20109.806544869964,2125.7066680754774,8674,2008,New York,50.73561461473054,-5.432020193843737,-75.49140518188901,0.5965437529159334,-0.18333827260165475,-0.4370742346567074,1.9632420708357783,
Company_276,QKA,Real Estate,Hardware,93463.8194403074,1397.4804449624746,7196.80978537923,4112.794666060625,1503.1582438817125,566.1804376774909,828.0384676761416,842.518884695494,366.8780991231044,223.74787571924264,27271.613926384067,14375.518785423701,13585.118692205831,4697.441026954251,37391,1979,Chicago,107.56202344728163,60.28842033049825,-80.58194551978373,1.0581813167132168,6.201777870213758,3.089362026647035,2.3923191483536037,36.010449072309115
Company_277,RKA,Healthcare,Software,99684.10888742979,4325.8974550713865,1089.2428300714755,340.285458382947,1456.4850432181456,1574.484471642601,360.9330116516257,74.29284090889655,-37.79490847430902,640.4326295454857,16257.715054736633,8093.768165919552,15331.130652483564,4205.293509337276,452,1979,Austin,33.6689683087763,1.7173971801342793,297.14720497976776,0.5279302844248088,0.4845881402547535,0.45696975656644667,0.9816909912167509,10.808206111889666
Company_278,SKA,Retail,Banking,78224.7606169643,4769.101015433091,2124.586272872506,1412.8614969170187,672.1316582556544,1692.4646274654187,555.4124730181387,986.936483550099,385.23045576535617,61.247526461135806,44665.86449788196,9261.071925383056,21435.30463338347,4919.372336885302,19172,1970,Miami,14.09346659004699,20.694392514570662,124.47198667932271,0.43204760015212507,4.6042568576937235,2.209598973723881,0.8116185724820333,48.263654319063754
Company_279,TKA,Manufacturing,Insurance,76820.97414059062,884.210185082871,518.8195771941682,253.63959790784125,385.7001152691545,751.7910319161062,1497.9635521104883,402.7656251923539,190.25510537252939,405.741728167697,6484.794328604673,12229.167230999166,17268.742652749846,3970.365515358263,36693,1959,Los Angeles,43.62086320381001,45.55089185662405,70.42729764839913,0.7081677848185325,2.332339031806802,6.2109236589931545,2.718561338425901,45.22700798014957
Company_280,UKA,Healthcare,Biotech,61891.9056474551,9276.384865244056,8662.32064057803,4120.776419334175,911.1213625158103,508.86282551206114,1534.6062783727518,57.09573492015409,479.829576047725,154.29524076677498,14671.406227042035,8158.87488878615,29964.39160656181,322.0832188571192,20806,1989,Boston,9.821944386217952,0.6154955378584537,7.08891127614794,0.2722856848192928,0.19054528344787375,0.3891633428765431,2.325004302702154,21.09896434821714
Company_281,VKA,Energy,Oil & Gas,8359.126279721075,1242.0917329264682,7840.163777758598,3830.5887634740143,1428.6359149960256,713.307710732759,421.35040639085884,281.91138431843314,694.1823453171836,462.69451252829435,46944.3492179372,13626.125093678997,17320.358136763472,3070.470244479881,16748,1969,New York,115.0185511363194,22.696502749778972,-84.15732415628737,0.7867115094321722,1.627630226190645,0.6005225101953617,0.5354915861793093,16.593439944358813
Company_282,WKA,Real Estate,E-commerce,69597.982191452,7358.287743554316,8959.25146503656,2371.338475131696,1081.0580027182657,964.649150668693,654.9759625211076,86.07808322666222,877.4565631838426,667.9854679999274,25418.318386417624,12104.583911412194,7204.201080010038,2741.745998439147,36927,2018,San Francisco,14.691706010888833,1.169811323321306,-17.869391519258023,1.680211834314226,1.194831769278465,0.33864586129607366,0.7263986690023012,35.06014628343563
Company_283,XKA,Healthcare,Software,85332.7466580499,8190.1914021937455,221.58900068842382,7176.238208569405,67.59919031930045,438.96595507402634,61.498729063832144,269.4278357432476,413.8665257132716,616.9803821136243,17561.09597302197,14139.251490995022,6031.38148500992,3765.462360883426,17979,1996,Boston,0.8253676501527666,3.289640284488117,3596.118208371709,2.34428074664751,4.467099891009538,1.5342313267756922,0.5227175873780407,34.17338872844607
Company_284,YKA,Retail,E-commerce,45106.26363482296,9672.988294721323,5183.6727372699315,6921.109464536137,287.50597004826875,1028.8795690016755,1390.0876065021357,541.4163330078878,618.0141781270015,234.83921103098663,5530.026334816263,9212.215873028721,12137.142029746297,4341.947902775789,31263,2000,Boston,2.9722559491275775,5.597198265021636,86.60491865494897,0.7590103049343062,4.460822256845627,9.790483810162117,1.8758781970968776,28.12799510108186
Company_285,ZKA,Manufacturing,Banking,83907.50991326272,3297.597863450997,8012.208491987539,1369.0055396865505,354.31750080481703,487.5219938868238,200.0540825798537,153.35114715116532,6.4117629028446,639.5771752868513,7809.480602444605,14971.22139544115,1913.4591034433454,4745.17562119388,38557,1999,San Francisco,10.744715258700987,4.650389571476751,-58.84283507164475,7.8241658619720935,8.01434150723179,1.9636536020482813,1.2736738727215022,48.870692276460574
Company_286,ALA,Healthcare,Hardware,45026.56490897524,5807.7954005162865,8851.732838886617,2008.6500838425277,1365.7513999595433,1291.6126014396862,975.6458227009748,-2.5638263996915214,576.8722758275765,-42.31476006744207,30210.989827944948,14817.66542671268,6723.611773288538,4216.028937336731,17535,2019,San Francisco,23.51583183936084,-0.04414457161255386,-34.38804010213667,2.203825254393788,-0.038131684073090776,-0.008486403174119108,1.5434790600152508,
Company_287,BLA,Consumer Goods,Biotech,93844.75419852164,6803.735170049526,1159.2896099889556,644.5302372637241,972.2642030728344,403.96121822461765,413.83575786824304,865.461396710633,-10.43397568368934,543.8277037060006,14285.970415648815,15230.53160594234,21811.135841674564,86.58991214925047,45822,1970,Miami,14.290153552019532,12.720386303694612,486.8883074104618,0.6982915386204392,3.9679794898943084,6.0581211603420995,2.665567576446692,44.2213647288083
Company_288,CLA,Finance,Biotech,44995.16622665698,3102.5011001048183,6477.7960607442765,2933.424767909027,542.9070243000413,783.6935965130698,155.46515423605936,721.2635251086242,-87.40359872821304,480.03655536853455,9960.361810988748,4724.840519666821,19251.143959881178,4965.070155625391,32382,2001,San Francisco,17.4990115001635,23.24780884313808,-52.105607045795885,0.24543167561955023,3.746600859729252,7.241338605921841,1.3234481732551893,36.20198923334836
Company_289,DLA,Healthcare,E-commerce,31105.3689611571,8135.10744300405,2715.8591684939106,3625.9782438938337,1456.7668687581265,1250.3272103123716,1579.915870976398,147.67712663752505,562.3179135395824,448.71371744819965,45839.824270011464,3211.6066187330134,22678.045825814523,2862.9296505304033,32990,1984,Boston,17.907162000803105,1.8153064071025022,199.54084281606555,0.14161743226910792,0.6511898237255677,0.3221590156359649,1.1517719353321305,28.322587430991998
Company_290,ELA,Manufacturing,Oil & Gas,18241.512547144237,5514.123620495586,6458.691186583457,3612.558497519847,63.891456003401586,814.1900036534897,481.3473715132035,922.6145684714611,24.61338567832736,487.22835995650894,3583.2685503905564,8978.791712472661,16842.39487299238,1524.876910018484,47548,2019,Austin,1.1586874071143747,16.731844114668952,-14.624751962905544,0.5331065908489416,5.4779298040976325,25.747848800528818,1.2603096236700904,32.949784620959136
Company_291,FLA,Manufacturing,Hardware,90074.5647624783,6321.228880645798,4003.976264080262,406.1797908780415,1004.1011870572958,1378.9494734039097,432.23658083973766,787.4509266136441,151.8067660508815,641.3717491557204,5178.148738972192,17337.05580649369,15226.000302533248,1517.861068620297,30336,1991,Boston,15.884588361159189,12.457244334636329,57.87378505096667,1.1386480665975824,5.171751681120293,15.207190181445904,2.2291085049332953,40.77551916178117
Company_292,GLA,Technology,Renewable Energy,11326.995647836335,1540.6032795948556,7906.4353008966655,4272.695167875214,939.8493820549302,201.01415619321415,1042.7940507435692,854.7995510845989,728.185869323453,463.4492380827212,4688.657115932008,2336.700840802658,1954.6151197398278,1324.522121637723,46555,1996,Austin,61.00528244377681,55.48472876868029,-80.51456540193105,1.195478750370911,43.732371782654496,18.231223353484282,0.8338355829018735,22.40134024943579
Company_293,HLA,Retail,Hardware,96979.59904121164,4593.86875057578,4612.296619275792,4620.1584980917805,1865.3728018510844,1546.1901558488833,281.2557881484145,380.4335996317825,364.0004281964263,610.186500483881,30541.75124766633,13118.987194377358,29946.897276135718,421.05221517656463,11282,1970,Los Angeles,40.605705193847456,8.281333670756272,-0.39953780559121654,0.43807500568119634,1.2703606524704814,1.2456181590466302,2.9360982765961885,48.90208636204936
Company_294,ILA,Finance,Banking,82362.09295253735,6498.468343208075,5861.344995920512,1113.964420256089,1303.8724612268502,1768.6438192762337,1459.7915255677206,383.04372688533556,-60.05202671390566,226.06414100018435,41493.125268427204,14059.832119156805,14050.637840021715,322.7525990362139,1261,2010,Los Angeles,20.064304269322214,5.8943693599073494,10.869917190184161,1.0006543673845825,2.72616610894544,0.9231498577351073,2.1027152589553983,19.0243812494592
Company_295,JLA,Manufacturing,Insurance,7539.4754743938465,9728.425532932395,3304.5331271834616,3875.152103813773,717.015108731476,1231.6959969079983,1062.949131744053,686.8545415820493,168.14322961192084,184.1016330476594,7137.3103237141895,13144.64843973764,1674.01525640175,3008.5275608411225,25573,1996,Los Angeles,7.370309885235349,7.060284721889769,194.3963688215219,7.8521676486937775,41.03036331093088,9.623436706961295,2.93198425414111,49.237911482666924
Company_296,KLA,Finance,Insurance,87065.87779824239,7394.58191193989,4559.258109162971,4624.808210345185,283.08202176757345,1688.4140145036997,569.568335463525,390.7641821028865,571.6602309978987,200.51222437389856,13458.698888457597,12657.88292607739,1237.030427314559,3617.5893045320604,2361,2007,Seattle,3.8282356614440403,5.284466204531821,62.18827131279596,10.232475003509895,31.588890093123055,2.9034320876144446,1.5951101897634594,20.40778054831368
Company_297,LLA,Consumer Goods,Software,10043.971029632026,7590.800838588749,5283.672184305833,1574.0617652980234,384.58207754040075,339.80508631508684,100.63379620757503,546.5782943088533,740.3481775885081,-84.25160741135026,3401.2276035924037,11498.128506070221,24675.122718888542,1667.3575083147362,21626,1978,Boston,5.066422973256412,7.20053530492141,43.6652497317266,0.46598060066661906,2.2150985854690544,16.070029942469976,1.151007771969771,42.72798371414855
Company_298,MLA,Consumer Goods,Oil & Gas,69007.20206534752,8941.826039092479,6235.812491454789,2342.0037500282383,1390.7876921327072,557.4061851977585,1217.1899776546222,581.7226399407226,-22.588448015249412,361.55182619162787,17821.747490591304,6638.555591372656,18266.56092012909,1645.5078811236533,33382,2015,San Francisco,15.55373238142151,6.50563584437349,43.39472284238599,0.3634266800630877,3.18463142834777,3.264116721706631,2.2581930693311287,42.55062137852435
Company_299,NLA,Retail,E-commerce,75004.54303790398,8523.442297488744,2646.6018778789976,5159.533464546697,635.1825070355744,1724.7682090035926,63.14348017245097,537.7721282162505,66.50354704951508,540.9981846594428,9618.623887514443,4784.126911777315,15083.938925849863,4578.433002484547,5627,1984,Miami,7.452182872437792,6.309330308655858,222.05230294476635,0.317166950575396,3.5651969346988803,5.590946631298385,1.7515488308348275,46.03033005717971
Company_300,OLA,Consumer Goods,Biotech,64946.86140928089,2405.503546902969,1495.1678149995898,5499.0923797424375,1191.4323936183791,1361.141150468573,502.04549654942997,392.76882202040895,305.47167633041846,785.6805175698628,15320.198880230006,5966.86304310066,10959.172160443917,2844.7407023870915,14700,1988,Boston,49.52943823975322,16.32792529140478,60.88518778767512,0.5444629353152678,3.5839278393496765,2.563731875095033,1.147404012562438,44.54359356546184
Company_301,PLA,Technology,Insurance,94782.69994258662,2135.6527282234765,5561.7803707858175,1862.3820427789015,1095.880643287583,1234.3154825481029,312.4624100040187,472.97436097074717,369.059744390119,-36.066320736992886,41097.08306608984,6780.07977279255,17450.174827780447,2598.1819629190154,2692,2014,Austin,51.31361615140405,22.14659503018483,-61.601275385821594,0.3885393607632373,2.710427635474335,1.1508708786220627,0.8534588855408505,10.864419492755115
