CustomerID,CompanyName,Industry,Size,AnnualRevenue,EmployeeCount,Founded,ContractValue,ContractLength,ContractStartDate,AccountManager,SatisfactionScore,NPS_Score,Support_Tickets,ChurnRisk,PaymentTerms,Location,Revenue_per_Employee,Contract_Monthly_Value
CUST0505,Client_Corp_0505,Manufacturing,Small,3146.106245456743,69650,1970,1324.8504043477467,6,2023-04-16,AM020,4.362923276669143,-67,47,Low,Net 60,Tokyo,45170.22606542345,220.80840072462445
CUST0506,Client_Corp_0506,Technology,Enterprise,5607.7789738222145,22781,1988,1899.5496163213895,12,2023-01-06,AM018,4.923762263788559,-6,32,Low,Immediate,London,246160.3517765776,158.2958013601158
CUST0507,Client_Corp_0507,Finance,Medium,7866.460003979569,73158,2000,409.62871096609445,6,2023-08-06,AM016,3.0766405554001715,7,13,High,Net 30,San Francisco,107526.9964184309,68.27145182768241
CUST0508,Client_Corp_0508,Education,Medium,5162.175657909417,78389,2002,933.6010672491828,36,2023-10-03,AM008,3.089658071748474,21,29,Low,Net 45,Sydney,65853.3168927964,25.93336297914397
CUST0509,Client_Corp_0509,Finance,Small,4592.163016906022,18558,1990,2927.1157427494754,12,2023-06-18,AM019,3.0422361706902428,34,25,Medium,Net 30,Tokyo,247449.24113083424,243.9263118957896
CUST0510,Client_Corp_0510,Technology,Enterprise,3001.8030834986725,34443,1973,67.16978756734488,12,2023-01-04,AM016,4.4984367447385765,32,44,Low,Net 45,London,87152.77657285,5.597482297278741
CUST0511,Client_Corp_0511,Finance,Small,9485.418848269552,31106,2010,800.9079388640695,36,2023-01-18,AM003,3.7885256238013847,-87,34,Low,Net 45,New York,304938.5600292404,22.247442746224152
CUST0512,Client_Corp_0512,Manufacturing,Enterprise,1493.7406047652332,70618,1975,4013.1896328907587,36,2023-08-24,AM004,3.412808813388308,15,2,Low,Immediate,London,21152.40596965693,111.47748980252108
CUST0513,Client_Corp_0513,Government,Small,8713.70962712125,36188,2009,3943.921739520682,6,2023-05-18,AM010,3.734185823676982,-98,43,Low,Net 30,Tokyo,240790.03059360146,657.3202899201136
CUST0514,Client_Corp_0514,Retail,Small,4679.471707900923,44867,1977,2520.326932218813,6,2023-01-01,AM016,3.429944986147337,-1,3,Medium,Net 45,Berlin,104296.51431789341,420.0544887031355
CUST0515,Client_Corp_0515,Government,Small,1839.4956907912035,95868,1989,4793.875020816206,12,2023-12-22,AM001,3.8680344722817885,-18,0,Low,Net 45,London,19187.79666615767,399.4895850680172
CUST0516,Client_Corp_0516,Healthcare,Medium,3116.1393376821193,31010,1988,4415.590861435326,12,2023-07-11,AM003,3.8391589604025835,-43,27,Low,Net 45,Singapore,100488.20824515057,367.96590511961045
CUST0517,Client_Corp_0517,Manufacturing,Medium,3533.8833067289356,31052,1981,1606.7190681066857,12,2023-03-10,AM011,4.152943759786146,-28,27,Low,Net 30,London,113805.33642692695,133.89325567555713
CUST0518,Client_Corp_0518,Education,Enterprise,9196.734271884585,7500,1980,2388.6386340593185,24,2023-10-27,AM013,4.589211702617891,74,49,High,Net 30,New York,1226231.2362512778,99.5266097524716
CUST0519,Client_Corp_0519,Government,Medium,1492.7014914911165,63343,2000,4631.786468737478,12,2023-12-09,AM007,4.508659085786466,16,47,Low,Net 60,London,23565.37409802372,385.9822057281231
CUST0520,Client_Corp_0520,Government,Medium,6569.622104016038,49108,2003,833.2204102732894,6,2023-01-20,AM002,4.117912902617384,17,26,Low,Net 45,Sydney,133779.06051999753,138.87006837888157
CUST0521,Client_Corp_0521,Healthcare,Medium,6517.150152689873,18305,1970,2482.9483989922055,12,2023-12-09,AM004,4.510327946154486,67,2,Medium,Net 60,San Francisco,356031.1473744809,206.9123665826838
CUST0522,Client_Corp_0522,Finance,Enterprise,6843.975327919991,65471,2010,4148.172628508281,12,2023-11-08,AM003,4.165318835660503,-8,8,Low,Net 45,Berlin,104534.45537596785,345.6810523756901
CUST0523,Client_Corp_0523,Manufacturing,Small,5080.780072798665,83169,2007,4273.810513579674,24,2023-06-01,AM006,3.468973475048791,-61,11,Low,Net 60,London,61089.83001838023,178.07543806581975
CUST0524,Client_Corp_0524,Technology,Small,5637.553415512533,29527,2001,1251.8684104615938,12,2023-02-12,AM016,4.521256443519944,9,20,Medium,Net 60,New York,190928.75725649518,104.32236753846615
CUST0525,Client_Corp_0525,Technology,Small,5118.537573594509,16854,2006,407.534149227854,24,2023-01-17,AM011,3.309484403568873,80,20,Low,Net 30,Sydney,303698.68123854924,16.980589551160584
CUST0526,Client_Corp_0526,Government,Large,7294.8336501310005,20934,1993,1760.5444599761815,12,2023-05-27,AM018,4.897284762705009,-5,10,Low,Net 45,Berlin,348468.2167827936,146.71203833134845
CUST0527,Client_Corp_0527,Government,Enterprise,8027.55583224415,22227,1999,372.6208152307432,24,2023-01-26,AM012,3.3520183234449874,-20,8,Low,Net 45,Singapore,361162.36254304,15.525867301280966
CUST0528,Client_Corp_0528,Finance,Medium,9196.995073508513,48228,1984,1916.196598763484,36,2023-01-10,AM012,3.0655013242117404,80,19,Low,Net 60,London,190698.24735648403,53.22768329898567
CUST0529,Client_Corp_0529,Government,Enterprise,5638.330393355529,31000,1971,1003.9581069331443,12,2023-06-07,AM015,3.884785901660096,16,49,Low,Net 60,Sydney,181881.62559211382,83.66317557776203
CUST0530,Client_Corp_0530,Government,Large,5120.869313917839,14510,1989,3238.5178409162963,12,2023-10-21,AM006,3.198322964946942,-28,3,Low,Net 60,New York,352920.0078509881,269.8764867430247
CUST0531,Client_Corp_0531,Technology,Enterprise,8983.457883154491,65247,1972,3483.3863848993365,24,2023-06-06,AM020,3.3218052329503207,20,12,Low,Net 30,Berlin,137683.8457424018,145.14109937080568
CUST0532,Client_Corp_0532,Government,Small,9927.939940163766,56674,2003,4537.7736731325895,6,2023-08-18,AM003,4.881251405665305,-38,47,High,Net 30,Berlin,175176.27025026936,756.295612188765
CUST0533,Client_Corp_0533,Finance,Large,167.20536087752623,21775,1977,1020.8934515743969,6,2023-08-22,AM011,3.8855805657810425,45,7,Low,Net 60,London,7678.776618944947,170.14890859573282
CUST0534,Client_Corp_0534,Finance,Medium,110.50709212858574,63948,1990,942.3660377259952,36,2023-02-14,AM016,4.411676740856641,47,15,Low,Net 60,London,1728.077377378272,26.176834381277644
CUST0535,Client_Corp_0535,Education,Large,6234.889479499661,70742,1995,3319.125589280074,24,2023-07-14,AM003,4.016825654749555,-92,10,Low,Net 60,London,88135.61221763113,138.29689955333643
CUST0536,Client_Corp_0536,Retail,Small,6211.181334622298,72515,2011,2643.4660409700073,36,2023-01-06,AM018,4.872998629174335,87,3,Medium,Immediate,San Francisco,85653.74521991724,73.42961224916687
CUST0537,Client_Corp_0537,Education,Small,1786.536652397696,53723,2017,374.56411660507155,24,2023-09-01,AM019,3.29999670999316,88,36,Medium,Net 30,Sydney,33254.59584158919,15.606838191877982
CUST0538,Client_Corp_0538,Education,Small,7535.691629794265,99186,2015,1310.0657893457321,12,2023-06-25,AM012,4.305975786415274,28,34,Low,Net 60,New York,75975.35569328601,109.17214911214434
CUST0539,Client_Corp_0539,Education,Medium,4833.506937932851,30912,2014,2146.375219591135,12,2023-04-02,AM017,4.173468408154992,-90,21,Low,Net 30,San Francisco,156363.44907909067,178.8646016325946
CUST0540,Client_Corp_0540,Government,Medium,6197.758544320726,33206,1980,3960.267941320765,12,2023-05-22,AM005,3.9942701554102236,97,8,Low,Net 60,San Francisco,186645.7430681421,330.0223284433971
CUST0541,Client_Corp_0541,Technology,Large,1093.2083732254653,81481,1998,1453.1422918422306,24,2023-08-05,AM006,4.154783735039258,-28,44,Low,Net 60,Singapore,13416.72749752047,60.54759549342628
CUST0542,Client_Corp_0542,Finance,Enterprise,5338.764927159599,50845,2018,1981.3198074712718,36,2023-01-13,AM003,4.504896653204532,-9,45,Low,Immediate,Tokyo,105000.7852720936,55.03666131864644
CUST0543,Client_Corp_0543,Manufacturing,Small,6060.79371877889,29717,1975,3722.8467336826643,36,2023-01-06,AM017,3.002611719502326,-28,41,Medium,Immediate,San Francisco,203950.38929834406,103.4124092689629
CUST0544,Client_Corp_0544,Government,Small,8543.621935871668,83383,2016,4385.559241631809,36,2023-10-24,AM020,3.4907760573111943,-17,49,Low,Net 45,Berlin,102462.395642657,121.82109004532802
CUST0545,Client_Corp_0545,Finance,Medium,3918.172668120482,30576,1996,309.8998839243859,36,2023-10-18,AM010,4.837020436107492,-19,30,Low,Net 45,London,128145.36460362644,8.60833010901072
CUST0546,Client_Corp_0546,Retail,Large,9627.415943979366,1733,1987,3728.7752044861586,36,2023-12-15,AM011,4.780839146412799,70,44,Low,Net 60,Singapore,5555346.765135237,103.5770890135044
CUST0547,Client_Corp_0547,Government,Small,9723.02009305644,57321,1976,2748.405341725497,36,2023-06-18,AM009,4.5581745015668345,-67,25,Low,Net 45,London,169624.04865680012,76.34459282570825
CUST0548,Client_Corp_0548,Healthcare,Medium,7309.849529474428,14901,1997,308.7218638305515,36,2023-02-09,AM012,3.1330593012843657,-18,41,Medium,Immediate,Singapore,490561.0045952908,8.57560732862643
CUST0549,Client_Corp_0549,Government,Large,8646.890511910484,28641,1996,717.6741734370275,6,2023-03-16,AM020,3.915645981352385,-62,2,Low,Immediate,Tokyo,301906.0267417508,119.61236223950459
CUST0550,Client_Corp_0550,Healthcare,Medium,5937.710601016119,75224,1989,4865.748691443455,24,2023-03-18,AM020,4.627402818076393,-42,41,Low,Net 30,San Francisco,78933.72595203816,202.73952881014395
CUST0551,Client_Corp_0551,Government,Large,6407.623699969965,37853,1973,2269.2811014667654,36,2023-10-19,AM019,3.153765775667583,-82,31,Low,Immediate,Singapore,169276.50912662048,63.035586151854595
CUST0552,Client_Corp_0552,Retail,Small,7552.92715161377,55666,1993,1122.3025675444806,24,2023-05-27,AM011,4.33138942512672,-79,3,Medium,Immediate,San Francisco,135682.95102241528,46.76260698102002
CUST0553,Client_Corp_0553,Manufacturing,Medium,5782.029561898087,20117,1971,4717.738538752403,12,2023-07-28,AM011,4.827173273653267,54,7,Low,Net 45,Tokyo,287420.07068141806,393.1448782293669
CUST0554,Client_Corp_0554,Finance,Large,156.26700828683124,65536,2005,4732.999955314099,24,2023-05-12,AM007,3.928607097670207,-15,30,High,Immediate,Tokyo,2384.4453168766972,197.2083314714208
CUST0555,Client_Corp_0555,Government,Medium,3324.115170549076,29948,1984,3728.3085025458226,36,2023-07-27,AM005,3.950938797025298,-72,16,Low,Immediate,Singapore,110996.23248794832,103.5641250707173
CUST0556,Client_Corp_0556,Healthcare,Medium,4862.146537083589,13774,2002,2912.625733971693,24,2023-06-12,AM012,3.2638450670249846,-100,42,Low,Net 60,Tokyo,352994.5213506308,121.35940558215388
CUST0557,Client_Corp_0557,Retail,Large,3256.036463664821,58901,1993,526.3194161163923,12,2023-03-16,AM008,3.0977219074491007,-83,17,Low,Net 60,Sydney,55279.81636415037,43.85995134303269
CUST0558,Client_Corp_0558,Healthcare,Large,4412.814962370047,52349,2019,225.13528057447712,36,2023-05-26,AM013,3.681518630798913,44,45,High,Net 30,Singapore,84296.06988423939,6.253757793735476
CUST0559,Client_Corp_0559,Manufacturing,Medium,8830.020640506722,75673,1984,1217.9926384510081,12,2023-04-01,AM013,3.1925712422133947,97,0,Low,Net 60,Sydney,116686.54130940654,101.49938653758402
CUST0560,Client_Corp_0560,Education,Medium,7454.30419930196,49173,2001,2240.359749333686,12,2023-02-09,AM001,3.2738996960120317,53,25,Medium,Net 60,Berlin,151593.43947495497,186.69664577780716
CUST0561,Client_Corp_0561,Technology,Medium,691.2527277752838,61622,2015,3651.9468053815126,36,2023-09-19,AM008,4.782624130118753,87,21,Low,Net 60,Berlin,11217.628895123233,101.44296681615313
CUST0562,Client_Corp_0562,Retail,Large,1045.2698502864403,44980,1980,919.3284086463167,6,2023-03-22,AM019,3.019692051970524,-69,20,Low,Net 45,New York,23238.54713842686,153.2214014410528
CUST0563,Client_Corp_0563,Manufacturing,Enterprise,6514.229949735166,50348,1982,1163.1973427213095,24,2023-07-26,AM003,3.195288954283282,-43,21,Low,Net 60,London,129384.08575782883,48.46655594672123
CUST0564,Client_Corp_0564,Manufacturing,Large,6815.5610354916535,96756,1980,3092.643965172339,24,2023-12-18,AM006,3.3498178498200977,-85,22,Low,Immediate,Sydney,70440.70688630838,128.86016521551412
CUST0565,Client_Corp_0565,Finance,Small,6343.000411681495,64170,1995,4018.952824389872,24,2023-10-04,AM008,4.971265830997047,-23,38,Low,Net 60,San Francisco,98846.81956804574,167.45636768291135
CUST0566,Client_Corp_0566,Retail,Enterprise,1372.5330042491005,67971,2018,418.52500274197416,24,2023-09-18,AM020,3.9711032087813956,82,32,Low,Net 30,New York,20192.920572731025,17.43854178091559
CUST0567,Client_Corp_0567,Retail,Large,316.32984406190224,57837,1980,2960.096848860236,24,2023-12-07,AM017,4.045680597699095,57,47,Medium,Immediate,Berlin,5469.333541883262,123.33736870250983
CUST0568,Client_Corp_0568,Education,Large,6469.296300295708,65500,2000,736.2929206756783,12,2023-04-08,AM004,4.197579567428159,17,48,Medium,Net 45,Sydney,98767.88244726272,61.35774338963986
CUST0569,Client_Corp_0569,Education,Small,7807.858715768497,47548,1995,2526.6111638555158,12,2023-10-15,AM005,4.8724045578577835,-51,38,Low,Immediate,Sydney,164210.0344024669,210.55093032129298
CUST0570,Client_Corp_0570,Retail,Enterprise,5134.781829569735,4011,1988,1055.0821918174472,36,2023-10-21,AM010,4.673428683458608,-76,16,Low,Immediate,Singapore,1280174.9762078624,29.307838661595756
CUST0571,Client_Corp_0571,Healthcare,Large,7064.397374325426,72552,1988,3317.6223826349415,12,2023-03-19,AM017,4.613396500696834,-32,33,Low,Net 60,New York,97370.12590039456,276.4685318862451
CUST0572,Client_Corp_0572,Education,Enterprise,9707.634410812472,16187,1977,3105.3496167301255,6,2023-10-12,AM011,4.587904684964372,5,2,Low,Immediate,Berlin,599717.9471682506,517.5582694550209
CUST0573,Client_Corp_0573,Manufacturing,Medium,3523.333866352481,34199,1980,3624.1026493446398,6,2023-08-06,AM003,3.642555510442263,88,8,Medium,Net 45,San Francisco,103024.47049189979,604.0171082241067
CUST0574,Client_Corp_0574,Finance,Medium,6656.910907742994,43886,1997,4547.149866652743,24,2023-12-19,AM017,4.341290914502609,62,9,Low,Net 30,London,151686.43548610024,189.46457777719763
CUST0575,Client_Corp_0575,Education,Small,1808.3233532748206,74306,1999,2556.9145597170705,6,2023-08-10,AM013,4.669960010606104,-34,34,Low,Net 30,London,24336.168724932315,426.15242661951174
CUST0576,Client_Corp_0576,Healthcare,Medium,9853.321599621828,75597,2006,2406.4068069760933,12,2023-07-22,AM005,3.0778317556252603,53,15,Medium,Immediate,Berlin,130340.11402068638,200.5339005813411
CUST0577,Client_Corp_0577,Healthcare,Small,1273.5615745902712,53185,1983,3016.8700456417773,6,2023-08-16,AM007,3.3947541612736307,-74,6,Medium,Immediate,Sydney,23945.87899953504,502.81167427362954
CUST0578,Client_Corp_0578,Education,Medium,6219.896818052916,26854,2013,1615.6387508763603,24,2023-08-26,AM010,3.4969334226124005,80,16,Low,Net 30,Tokyo,231619.00715174337,67.31828128651502
CUST0579,Client_Corp_0579,Manufacturing,Enterprise,2778.1353375317617,11747,2013,1749.1582988324947,6,2023-02-16,AM013,3.3967669769689244,-5,35,High,Net 60,London,236497.43232585015,291.5263831387491
CUST0580,Client_Corp_0580,Government,Medium,1381.0719921861341,28476,1982,1248.4064190712156,12,2023-03-11,AM007,4.17841642550756,-66,19,Medium,Net 45,Singapore,48499.50808351363,104.03386825593464
CUST0581,Client_Corp_0581,Healthcare,Medium,2009.7591212723132,4803,2005,1977.9406911045503,36,2023-05-20,AM001,3.5005989918625113,-34,44,Low,Net 30,Tokyo,418438.2929986078,54.9427969751264
CUST0582,Client_Corp_0582,Technology,Small,3525.6355521456308,74426,2010,2712.9692305148214,24,2023-05-11,AM013,3.9428290619274633,-86,16,Low,Net 45,New York,47371.02023682088,113.04038460478422
CUST0583,Client_Corp_0583,Finance,Enterprise,2170.8869425240523,71661,1991,92.77453208272108,24,2023-04-16,AM001,4.375604357550889,-70,29,Low,Immediate,Singapore,30293.841036603622,3.865605503446712
CUST0584,Client_Corp_0584,Education,Large,1849.0993338401038,39577,2009,4320.608030684029,36,2023-04-02,AM009,3.235220352130767,-56,14,Low,Immediate,New York,46721.563884076706,120.01688974122301
CUST0585,Client_Corp_0585,Technology,Large,8046.002526666633,81951,1998,3269.2892879347437,24,2023-04-21,AM013,4.123311439177072,-50,45,Low,Net 60,Tokyo,98180.65095809243,136.220386997281
CUST0586,Client_Corp_0586,Healthcare,Enterprise,5142.080778178163,68324,2006,4720.719548146779,12,2023-06-19,AM013,4.341740290675882,37,36,Low,Immediate,Berlin,75260.24205518066,393.39329567889826
CUST0587,Client_Corp_0587,Retail,Small,2781.2441926671863,13303,1992,2964.175501328943,6,2023-06-16,AM013,4.386796255360934,84,8,Low,Net 30,San Francisco,209068.94630287803,494.0292502214905
CUST0588,Client_Corp_0588,Manufacturing,Large,5974.596469273092,66830,1994,837.359748914286,36,2023-04-07,AM005,4.859394380286221,6,16,Medium,Net 60,Singapore,89399.91724185384,23.259993025396835
CUST0589,Client_Corp_0589,Finance,Medium,7469.807707871337,86877,2011,841.5979793653524,12,2023-05-06,AM015,3.6431254121432373,93,32,Low,Immediate,San Francisco,85981.41864787386,70.1331649471127
CUST0590,Client_Corp_0590,Finance,Medium,8451.107218658743,32620,1996,3182.922373794166,36,2023-11-02,AM005,3.859920308557044,62,45,Medium,Immediate,Berlin,259077.4745143698,88.41451038317128
CUST0591,Client_Corp_0591,Retail,Small,9396.785648813999,23277,1973,1121.530513056722,36,2023-10-01,AM019,4.886234083351025,95,19,Low,Immediate,London,403694.0176489238,31.15362536268672
CUST0592,Client_Corp_0592,Retail,Medium,28.819184015908828,35784,1981,4564.994727969372,6,2023-07-01,AM002,3.084984190995731,-71,19,Low,Net 45,Berlin,805.3650798096587,760.8324546615621
CUST0593,Client_Corp_0593,Education,Small,6810.400456762069,17911,1989,1070.8326098574614,12,2023-03-08,AM016,3.2700800335574347,-15,13,Low,Net 30,Tokyo,380235.63490380597,89.23605082145512
CUST0594,Client_Corp_0594,Education,Large,857.9220819408683,46527,1970,1617.723148181255,12,2023-02-23,AM018,4.077414973378615,77,13,Medium,Net 60,Berlin,18439.230596016685,134.81026234843793
CUST0595,Client_Corp_0595,Government,Medium,1731.744601221906,63833,1994,1583.2966871167703,6,2023-07-11,AM014,4.48607164391096,-89,26,High,Immediate,Tokyo,27129.29991104767,263.8827811861284
CUST0596,Client_Corp_0596,Manufacturing,Enterprise,1153.7367673145818,9729,1982,608.6194081011207,6,2023-12-25,AM001,3.883006772500824,-67,30,Low,Net 60,Singapore,118587.39513974529,101.43656801685346
CUST0597,Client_Corp_0597,Government,Enterprise,7210.001537564872,22128,1989,569.2439948682011,12,2023-05-25,AM006,4.914077402303322,-55,9,Medium,Net 45,Singapore,325831.59515387163,47.43699957235009
CUST0598,Client_Corp_0598,Healthcare,Medium,438.1494989920513,35193,2001,4727.747987893287,12,2023-04-23,AM017,4.695807503415784,62,43,Low,Net 60,Tokyo,12449.904781975145,393.9789989911073
CUST0599,Client_Corp_0599,Education,Medium,5915.618206773184,929,1975,2927.990933597854,6,2023-06-03,AM005,3.285721774271431,33,16,High,Net 45,San Francisco,6367726.810304826,487.9984889329757
CUST0600,Client_Corp_0600,Government,Medium,2599.855484072042,16762,2005,912.1267233924225,24,2023-09-23,AM017,4.675588725679672,-54,20,Low,Net 30,London,155104.13340126726,38.00528014135094
CUST0601,Client_Corp_0601,Manufacturing,Enterprise,9465.726085386355,36191,2015,4365.933361294222,12,2023-11-25,AM004,3.8175883926612144,34,37,Low,Net 45,New York,261549.17204239607,363.8277801078518
CUST0602,Client_Corp_0602,Government,Large,1287.6581863925635,83270,2002,395.8857376120558,12,2023-02-15,AM005,3.3288454921652884,47,45,High,Net 30,Berlin,15463.650611175257,32.990478134337984
CUST0603,Client_Corp_0603,Finance,Large,3833.4703199249025,12477,1982,2153.18900723776,6,2023-09-25,AM004,3.99306909018388,-37,21,Low,Net 45,Sydney,307242.95262682554,358.86483453962666
CUST0604,Client_Corp_0604,Retail,Small,5569.795726806651,99983,1975,1425.1897670601486,36,2023-08-08,AM003,4.2805844480624256,-27,35,Medium,Net 30,San Francisco,55707.42753074674,39.58860464055968
CUST0605,Client_Corp_0605,Technology,Medium,2890.098524063424,68119,2014,924.6840967405266,24,2023-01-04,AM009,4.486548227046541,98,39,Low,Net 30,Tokyo,42427.201281043825,38.528504030855274
CUST0606,Client_Corp_0606,Technology,Enterprise,2918.931826981028,12878,2014,2526.5739829271624,6,2023-09-01,AM007,4.913341754078277,-39,9,Medium,Immediate,San Francisco,226660.33755094174,421.09566382119374
CUST0607,Client_Corp_0607,Finance,Large,6018.947605499877,22800,1995,1114.3792097700532,6,2023-08-24,AM009,4.5772294212872175,3,11,Medium,Net 60,Tokyo,263988.9300657841,185.72986829500886
CUST0608,Client_Corp_0608,Technology,Enterprise,8710.56522248716,56311,1974,279.2556644325461,24,2023-02-09,AM016,3.2848053736020204,75,15,Medium,Immediate,Sydney,154686.7436644201,11.63565268468942
CUST0609,Client_Corp_0609,Healthcare,Medium,8457.61812228648,77684,2008,359.9016508110422,24,2023-01-21,AM009,4.113014143014265,30,43,Low,Net 60,Sydney,108872.0730431811,14.995902117126759
CUST0610,Client_Corp_0610,Technology,Large,1422.8603895202898,60559,1996,4227.932834009413,12,2023-01-24,AM019,4.710068733623862,18,45,Low,Immediate,New York,23495.44063673921,352.3277361674511
CUST0611,Client_Corp_0611,Government,Small,7499.293076863432,16878,2019,2016.384935161566,6,2023-12-20,AM012,3.5868343432328316,-83,38,Low,Net 30,London,444323.5618475786,336.064155860261
CUST0612,Client_Corp_0612,Education,Enterprise,7127.090537036509,25373,2000,4250.751408478045,12,2023-09-25,AM009,3.3421576618881743,97,2,Medium,Net 60,Tokyo,280892.7023622161,354.22928403983707
CUST0613,Client_Corp_0613,Finance,Enterprise,3209.8472353005764,89097,1999,917.826341918009,24,2023-09-20,AM015,3.0299597751145164,3,16,Low,Immediate,San Francisco,36026.43450734117,38.24276424658371
CUST0614,Client_Corp_0614,Manufacturing,Enterprise,2735.2610731851046,38274,2018,3294.23690761394,12,2023-07-26,AM003,3.6835706720884813,-29,17,Low,Net 30,San Francisco,71465.25247387533,274.51974230116167
CUST0615,Client_Corp_0615,Manufacturing,Medium,879.5328240488111,97913,2003,850.1875151428769,36,2023-02-03,AM020,3.3246023373178657,14,8,Low,Net 30,San Francisco,8982.79926106657,23.616319865079916
CUST0616,Client_Corp_0616,Retail,Large,6877.552082124332,24178,2013,4116.419695960342,36,2023-02-09,AM014,4.318159667020488,75,26,Low,Net 60,Tokyo,284454.96245034045,114.34499155445396
CUST0617,Client_Corp_0617,Government,Enterprise,9580.341505145558,8104,2011,1875.9581563022145,12,2023-07-13,AM006,4.614594808368965,-15,3,Low,Immediate,New York,1182174.4206744272,156.32984635851787
CUST0618,Client_Corp_0618,Finance,Enterprise,8826.032287657537,60910,2005,2966.9741342763937,24,2023-06-12,AM005,3.806737722299143,-22,24,Low,Net 45,San Francisco,144902.84497878078,123.6239222615164
CUST0619,Client_Corp_0619,Retail,Enterprise,93.61775245923837,788,1974,4425.279458137073,6,2023-02-20,AM002,4.726493137271007,96,11,Low,Net 45,Singapore,118804.25438989642,737.5465763561788
CUST0620,Client_Corp_0620,Technology,Large,6227.090568313578,96753,2012,426.24328134821064,6,2023-06-09,AM002,4.417057299044949,-84,17,Low,Net 45,Berlin,64360.69753199981,71.04054689136844
CUST0621,Client_Corp_0621,Retail,Medium,5395.619524881367,3692,2007,2820.3469614018263,6,2023-03-15,AM010,3.0246589547994986,6,23,Low,Net 30,London,1461435.4076060043,470.0578269003044
CUST0622,Client_Corp_0622,Government,Large,8019.002474141384,72110,1982,4979.376123728131,6,2023-11-14,AM007,4.812437762745449,20,40,Low,Net 45,New York,111205.13762503651,829.8960206213551
CUST0623,Client_Corp_0623,Healthcare,Medium,3908.6633044286123,10725,1989,3620.377284328011,12,2023-12-22,AM018,4.7970999574052735,65,18,Low,Net 30,Singapore,364444.1309490547,301.69810702733423
CUST0624,Client_Corp_0624,Manufacturing,Enterprise,2098.037419108582,94621,1992,1703.2024551709294,36,2023-07-18,AM001,3.9482903197694794,4,20,Low,Net 30,New York,22173.063264059587,47.311179310303594
CUST0625,Client_Corp_0625,Education,Large,9990.252343741846,27831,1990,287.3488514916325,36,2023-01-10,AM017,3.5820534075362396,66,30,Low,Net 60,Tokyo,358961.31449613185,7.9819125414342365
CUST0626,Client_Corp_0626,Manufacturing,Enterprise,865.5844267960101,41636,2018,3496.5011688769864,12,2023-05-14,AM005,3.7998422812295,-64,41,Medium,Net 60,London,20789.327187914547,291.37509740641553
CUST0627,Client_Corp_0627,Retail,Medium,6891.086177180837,13431,2009,985.1101103888043,12,2023-05-01,AM020,3.9886595282701087,-94,33,Low,Net 60,Berlin,513073.20208330255,82.09250919906702
CUST0628,Client_Corp_0628,Retail,Small,2596.016262856679,27280,2015,2809.143862481614,24,2023-09-02,AM005,4.873909898054085,-63,13,Low,Immediate,London,95161.88646835333,117.04766093673392
CUST0629,Client_Corp_0629,Healthcare,Medium,2153.8998356367615,39143,1982,4024.416685235796,12,2023-03-19,AM012,4.493175380395531,5,44,High,Net 30,London,55026.43731029205,335.368057102983
CUST0630,Client_Corp_0630,Technology,Small,1758.0744234290573,5969,1997,3645.8373817895463,6,2023-03-13,AM019,4.467602801625849,25,17,Medium,Net 45,London,294534.1637508891,607.639563631591
CUST0631,Client_Corp_0631,Retail,Large,9127.74777264399,38720,2017,4246.8892449642,24,2023-04-10,AM004,4.00920987225209,-44,44,Medium,Immediate,New York,235737.28751663197,176.953718540175
CUST0632,Client_Corp_0632,Government,Small,745.9433671590551,12450,1993,4305.7765071576305,36,2023-02-02,AM014,3.9883703962679,38,35,Low,Immediate,Tokyo,59915.12989229358,119.60490297660084
CUST0633,Client_Corp_0633,Education,Small,1287.3155338411216,2809,2017,115.55921308194569,36,2023-01-14,AM015,3.1695416591265397,-46,24,Low,Net 45,San Francisco,458282.4969174517,3.209978141165158
CUST0634,Client_Corp_0634,Healthcare,Large,4704.949877294567,39001,1998,4889.213002030127,6,2023-02-18,AM016,3.861420346140505,51,11,Medium,Net 45,New York,120636.64719608644,814.8688336716879
CUST0635,Client_Corp_0635,Technology,Small,4973.773913344451,93256,2003,4579.372274985213,6,2023-01-09,AM004,3.5228868727721805,75,44,Low,Net 60,London,53334.62633336677,763.2287124975355
CUST0636,Client_Corp_0636,Education,Medium,9782.654890739263,10455,2007,1861.7939864963585,6,2023-12-23,AM020,4.38572598039698,78,14,Low,Net 45,London,935691.5247000728,310.2989977493931
CUST0637,Client_Corp_0637,Technology,Small,8116.55042125741,55115,1971,4571.927319109561,6,2023-12-11,AM011,3.340219459641454,-97,0,Low,Immediate,London,147265.7247801399,761.9878865182601
CUST0638,Client_Corp_0638,Retail,Enterprise,4962.046507538085,88168,1980,1868.76827391002,36,2023-05-21,AM008,4.982360025812546,40,4,Low,Net 60,Tokyo,56279.44954561842,51.91022983083389
CUST0639,Client_Corp_0639,Finance,Medium,5258.542668005923,45273,2001,2017.8249276445858,12,2023-04-27,AM013,3.324653273814864,-79,1,Low,Net 30,Berlin,116151.84918176226,168.1520773037155
CUST0640,Client_Corp_0640,Finance,Enterprise,2828.3036556834004,64268,2010,1668.7194306023296,24,2023-08-12,AM002,4.665851344711676,-1,36,Low,Immediate,New York,44007.96128218399,69.52997627509707
